Dataset;Raw_Labels;Kingdom;Phylum;Class;Order;Family;Genus;Species;proposed_label_right;plankton;living;root_class
zooscan;Harosa;chromista;;;;;;;chromista;true;true;living
zooscan;Harpacticoida;animalia;arthropoda;copepoda;harpacticoida;tachidiidae;euterpina;;euterpina;true;true;living
zooscan;head_Chaetognatha;animalia;chaetognatha;;;;;;chaetognatha;true;true;living
zooscan;Heterorhabdidae;animalia;arthropoda;copepoda;calanoida;heterorhabdidae;;;heterorhabdidae;true;true;living
zooscan;Hydrozoa;animalia;cnidaria;hydrozoa;;;;;hydrozoa;true;true;living
zooscan;Hyperiidea;animalia;arthropoda;malacostraca;amphipoda;;;;amphipoda;true;true;living
zooscan;Isopoda;animalia;arthropoda;malacostraca;isopoda;cirolanidae;eurydice;;eurydice;true;true;living
zooscan;juvenile_Salpida;animalia;chordata;thaliacea;salpida;;;;salpida;true;true;living
zooscan;larvae_Annelida;animalia;annelida;;;;;;annelida;true;true;living
zooscan;larvae_Echinodermata;animalia;echinodermata;;;;;;echinodermata;true;true;living
zooscan;larvae_Luciferidae;animalia;arthropoda;malacostraca;decapoda;luciferidae;;;luciferidae;true;true;living
zooscan;larvae_Mysida;animalia;arthropoda;malacostraca;mysida;;;;mysida;true;true;living
zooscan;larvae_Porcellanidae;animalia;arthropoda;malacostraca;decapoda;porcellanidae;;;porcellanidae;true;true;living
zooscan;larvae_Stomatopoda;animalia;arthropoda;malacostraca;stomatopoda;;;;stomatopoda;true;true;living
zooscan;Limacinidae;animalia;mollusca;gastropoda;pteropoda;limacinidae;;;limacinidae;true;true;living
zooscan;Liriope;animalia;cnidaria;hydrozoa;limnomedusae;geryoniidae;liriope;;liriope;true;true;living
zooscan;megalopa;animalia;arthropoda;malacostraca;decapoda;;;;decapoda;true;true;living
zooscan;metanauplii_Crustacea;animalia;arthropoda;;;;;;arthropoda;true;true;living
zooscan;Metridinidae;animalia;arthropoda;copepoda;calanoida;metridinidae;pleuromamma;abdominalis;pleuromamma abdominalis;true;true;living
zooscan;Mysida;animalia;arthropoda;malacostraca;mysida;;;;mysida;true;true;living
zooscan;nauplii_Cirripedia;animalia;arthropoda;thecostraca;;;;;thecostraca;true;true;living
zooscan;nauplii_Crustacea;animalia;arthropoda;;;;;;arthropoda;true;true;living
zooscan;nectophore_Abylopsis tetragona;animalia;cnidaria;hydrozoa;siphonophorae;abylidae;abylopsis;tetragona;abylopsis tetragona;true;true;living
zooscan;nectophore_Diphyidae;animalia;cnidaria;hydrozoa;siphonophorae;diphyidae;;;diphyidae;true;true;living
zooscan;nectophore_Hippopodiidae;animalia;cnidaria;hydrozoa;siphonophorae;hippopodiidae;;;hippopodiidae;true;true;living
zooscan;nectophore_Physonectae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;true;true;living
zooscan;Neoceratium;chromista;myzozoa;dinophyceae;gonyaulacales;ceratiaceae;tripos;;tripos;true;true;living
zooscan;Noctiluca;chromista;myzozoa;dinophyceae;noctilucales;noctilucaceae;noctiluca;;noctiluca;true;true;living
zooscan;nucleus;animalia;chordata;thaliacea;salpida;salpidae;;;salpidae;true;true;living
zooscan;Obelia;animalia;cnidaria;hydrozoa;leptothecata;campanulariidae;obelia;;obelia;true;true;living
zooscan;Oikopleuridae;animalia;chordata;appendicularia;copelata;oikopleuridae;;;oikopleuridae;true;true;living
zooscan;Oithonidae;animalia;arthropoda;copepoda;cyclopoida;oithonidae;;;oithonidae;true;true;living
zooscan;Oncaeidae;animalia;arthropoda;copepoda;cyclopoida;oncaeidae;;;oncaeidae;true;true;living
zooscan;Ostracoda;animalia;arthropoda;ostracoda;;;;;ostracoda;true;true;living
zooscan;Penilia;animalia;arthropoda;branchiopoda;ctenopoda;sididae;penilia;avirostris;penilia avirostris;true;true;living
zooscan;Phaeodaria;chromista;cercozoa;thecofilosea;;;;;thecofilosea;true;true;living
zooscan;Physonectae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;true;true;living
zooscan;pluteus_Echinoidea;animalia;echinodermata;echinoidea;;;;;echinoidea;true;true;living
zooscan;pluteus_Ophiuroidea;animalia;echinodermata;ophiuroidea;;;;;ophiuroidea;true;true;living
zooscan;Podon;animalia;arthropoda;branchiopoda;onychopoda;podonidae;podon;;podon;true;true;living
zooscan;Pontellidae;animalia;arthropoda;copepoda;calanoida;pontellidae;;;pontellidae;true;true;living
zooscan;protozoea_Eumalacostraca;animalia;arthropoda;malacostraca;mysida;;;;mysida;true;true;living
zooscan;protozoea_Penaeidae;animalia;arthropoda;malacostraca;decapoda;penaeidae;;;penaeidae;true;true;living
zooscan;protozoea_Sergestidae;animalia;arthropoda;malacostraca;decapoda;sergestidae;;;sergestidae;true;true;living
zooscan;Pyrosomatida;animalia;chordata;thaliacea;pyrosomatida;;;;pyrosomatida;true;true;living
zooscan;Rhincalanidae;animalia;arthropoda;copepoda;calanoida;rhincalanidae;;;rhincalanidae;true;true;living
zooscan;Rhopalonema velatum;animalia;cnidaria;hydrozoa;trachymedusae;rhopalonematidae;rhopalonema;velatum;rhopalonema velatum;true;true;living
zooscan;Salpida;animalia;chordata;thaliacea;salpida;;;;salpida;true;true;living
zooscan;Sapphirinidae;animalia;arthropoda;copepoda;cyclopoida;sapphirinidae;;;sapphirinidae;true;true;living
zooscan;siphonula;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;true;true;living
zooscan;Solmundella bitentaculata;animalia;cnidaria;hydrozoa;narcomedusae;solmundaeginidae;solmundella;bitentaculata;solmundella bitentaculata;true;true;living
zooscan;tail_Appendicularia;animalia;chordata;appendicularia;;;;;appendicularia;true;true;living
zooscan;tail_Chaetognatha;animalia;chaetognatha;;;;;;chaetognatha;true;true;living
zooscan;Temoridae;animalia;arthropoda;copepoda;calanoida;temoridae;;;temoridae;true;true;living
zooscan;Tomopteridae;animalia;annelida;polychaeta;phyllodocida;tomopteridae;;;tomopteridae;true;true;living
zooscan;trunk_Appendicularia;animalia;chordata;appendicularia;copelata;oikopleuridae;;;oikopleuridae;true;true;living
zooscan;zoea_Brachyura;animalia;arthropoda;malacostraca;decapoda;;;;decapoda;true;true;living
zooscan;zoea_Galatheidae;animalia;arthropoda;malacostraca;decapoda;galatheidae;;;galatheidae;true;true;living
flowcamnet;other_egg;;;;;;;;egg;false;true;living
flowcamnet;other_living;;;;;;;;other;false;true;living
global_uvp5;egg;;;;;;;;egg;false;true;living
global_uvp5;egg 1 temp;animalia;chordata;teleostei;clupeiformes;engraulidae;;;engraulidae;false;true;living
global_uvp5;like<egg;;;;;;;;egg;false;true;living
global_uvp5;living;;;;;;;;other;false;true;living
global_uvp5;multiple organisms;;;;;;;;mix;false;true;living
global_uvp5;other<living;;;;;;;;other;false;true;living
isiisnet;other_living;;;;;;;;other;false;true;living
jedioceans;LClass_32.1Adult_Fish;animalia;chordata;;;;;;chordata;false;true;living
jedioceans;LClass_egg;;;;;;;;egg;false;true;living
jedioceans;LClass_eggs;;;;;;;;egg;false;true;living
jedioceans;LClass_Fish_larvae;animalia;chordata;;;;;;chordata;false;true;living
jedioceans;LClass_fish_lavae;animalia;chordata;;;;;;chordata;false;true;living
jedioceans;LClass_multiple;;;;;;;;mix;false;true;living
jedioceans;LClass_Multiple_organisms;;;;;;;;mix;false;true;living
jedioceans;LClass_shell;animalia;arthropoda;diplopoda;polydesmida;paradoxosomatidae;shelleyomorpha;;shelleyomorpha;false;true;living
planktonset1.0;fish_larvae_deep_body;animalia;chordata;teleostei;;;;;fish_larvae;false;true;living
planktonset1.0;fish_larvae_leptocephali;animalia;chordata;teleostei;anguilliformes;nettastomatidae;leptocephalus;;leptocephalus;false;true;living
planktonset1.0;fish_larvae_medium_body;animalia;chordata;teleostei;;;;;fish_larvae;false;true;living
planktonset1.0;fish_larvae_myctophids;animalia;chordata;teleostei;myctophiformes;myctophidae;;;myctophidae;false;true;living
planktonset1.0;fish_larvae_thin_body;animalia;chordata;teleostei;;;;;fish_larvae;false;true;living
planktonset1.0;fish_larvae_very_thin_body;animalia;chordata;teleostei;;;;;fish_larvae;false;true;living
planktonset1.0;invertebrate_larvae_other_A;;;;;;;;invertebrate_larvae;false;true;living
planktonset1.0;invertebrate_larvae_other_B;;;;;;;;invertebrate_larvae;false;true;living
planktoscope;egg sac<egg;;;;;;;;egg;false;true;living
planktoscope;egg<other;;;;;;;;egg;false;true;living
planktoscope;other<living;;;;;;;;other;false;true;living
planktoscope;pollen;;;;;;;;pollen;false;true;living
planktoscope;seaweed;;;;;;;;seaweed;false;true;living
sykezooscan2024;Eggs;;;;;;;;egg;false;true;living
sykezooscan2024;Fish_eggs;;;;;;;;fish egg;false;true;living
uvp6net;other<living;;;;;;;;other;false;true;living
whoi;pollen;;;;;;;;pollen;false;true;living
zoocamnet;egg_other;;;;;;;;egg;false;true;living
zoocamnet;egg_Sardina;animalia;chordata;teleostei;clupeiformes;;;;clupeiformes;false;true;living
zoocamnet;other_living;;;;;;;;other;false;true;living
zoolake;fish;animalia;chordata;;;;;;chordata;false;true;living
zooscan;Insecta;animalia;arthropoda;hexapoda;;;;;hexapoda;false;true;living
zooscan;other_egg;;;;;;;;egg;false;true;living
zooscan;other_living;animalia;arthropoda;copepoda;monstrilloida;;;;monstrilloida;false;true;living
zooscan;seaweed;;;;;;;;seaweed;false;true;living
global_uvp5;spiky caps;chromista;;;;;;;chromista;false;false;detritus
whoi;G_delicatula_detritus;chromista;heterokontophyta;bacillariophyceae;rhizosoleniales;rhizosoleniaceae;guinardia;delicatula;guinardia delicatula;true;false;detritus
zoolake;copepod_skins;animalia;arthropoda;copepoda;;;;;copepoda;true;false;detritus
flowcamnet;detritus;;;;;;;;detritus;false;false;detritus
flowcamnet;fiber;;;;;;;;fiber;false;false;detritus
flowcamnet;part_Ciliophora;chromista;ciliophora;;;;;;ciliophora;false;false;detritus
flowcamnet;part_Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
flowcamnet;part_Ditylum;chromista;heterokontophyta;bacillariophyceae;lithodesmiales;lithodesmiaceae;ditylum;;ditylum;false;false;detritus
flowcamnet;part_Odontella;chromista;heterokontophyta;bacillariophyceae;triceratiales;triceratiaceae;odontella;;odontella;false;false;detritus
flowcamnet;artefact;;;;;;;;artefact;false;false;invalid
flowcamnet;badfocus;;;;;;;;bad focus;false;false;invalid
flowcamnet;ball_bearing_like;;;;;;;;shape;false;false;invalid
flowcamnet;bubble;;;;;;;;bubble;false;false;invalid
flowcamnet;contrasted_blob;;;;;;;;shape;false;false;invalid
flowcamnet;crumple sphere;;;;;;;;shape;false;false;invalid
flowcamnet;dark;;;;;;;;other;false;false;invalid
flowcamnet;darkrods;;;;;;;;shape;false;false;invalid
flowcamnet;darksphere;;;;;;;;shape;false;false;invalid
flowcamnet;dinophyceae_shape;;;;;;;;shape;false;false;invalid
flowcamnet;light;animalia;mollusca;gastropoda;neogastropoda;fasciolariidae;lightbournus;;other;false;false;invalid
flowcamnet;lightrods;;;;;;;;shape;false;false;invalid
flowcamnet;lightsphere;;;;;;;;shape;false;false;invalid
flowcamnet;polar_view;chromista;myzozoa;dinophyceae;;;;;dinophyceae;false;false;invalid
flowcamnet;transparent_u;;;;;;;;shape;false;false;invalid
global_uvp5;artefact;;;;;;;;artefact;false;false;invalid
global_uvp5;badfocus<artefact;;;;;;;;bad focus;false;false;invalid
global_uvp5;beanlike;;;;;;;;shape;false;false;invalid
global_uvp5;bubble;;;;;;;;bubble;false;false;invalid
global_uvp5;caps with filament;;;;;;;;other;false;false;invalid
global_uvp5;compact;;;;;;;;other;false;false;invalid
global_uvp5;dark<detritus;;;;;;;;detritus;false;false;detritus
global_uvp5;dark<fluffy;;;;;;;;other;false;false;invalid
global_uvp5;dark<sphere;;;;;;;;shape;false;false;invalid
global_uvp5;darkrods;;;;;;;;other;false;false;invalid
global_uvp5;detritus;;;;;;;;detritus;false;false;detritus
global_uvp5;double;;;;;;;;error;false;false;invalid
global_uvp5;double sphere;chromista;;;;;;;chromista;false;false;detritus
global_uvp5;double spike;chromista;;;;;;;chromista;false;false;detritus
global_uvp5;duplicate;;;;;;;;error;false;false;invalid
global_uvp5;elongated stick;;;;;;;;elongated stick;false;false;detritus
global_uvp5;fecal pellets;;;;;;;;feces;false;false;detritus
global_uvp5;feces;;;;;;;;feces;false;false;detritus
global_uvp5;fiber;;;;;;;;fiber;false;false;detritus
global_uvp5;filament;;;;;;;;filament;false;false;detritus
global_uvp5;fluffy<detritus;;;;;;;;detritus;false;false;detritus
global_uvp5;fluffy<fiber;;;;;;;;fiber;false;false;detritus
global_uvp5;gelatinous;;;;;;;;other;false;false;invalid
global_uvp5;hairy capsule;chromista;;;;;;;chromista;false;false;detritus
global_uvp5;head<Chaetognatha;animalia;chaetognatha;;;;;;chaetognatha;false;false;detritus
global_uvp5;head<Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
global_uvp5;leg<Coelodendridae;chromista;cercozoa;thecofilosea;phaeodendrida;coelodendridae;;;coelodendridae;false;false;detritus
global_uvp5;leg<Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
global_uvp5;light aggregates;;;;;;;;mix;false;false;invalid
global_uvp5;light<detritus;;;;;;;;detritus;false;false;detritus
global_uvp5;light<fluffy;;;;;;;;other;false;false;invalid
global_uvp5;light<sphere;;;;;;;;shape;false;false;invalid
global_uvp5;molt;;;;;;;;molt;false;false;detritus
global_uvp5;other<plastic;;;;;;;;plastic;false;false;inert
global_uvp5;othertocheck;;;;;;;;other;false;false;invalid
global_uvp5;ovoid;;;;;;;;shape;false;false;invalid
global_uvp5;part<Cnidaria;animalia;cnidaria;;;;;;cnidaria;false;false;detritus
global_uvp5;part<Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
global_uvp5;part<other;;;;;;;;other;false;false;detritus
global_uvp5;part<Siphonophorae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;false;false;detritus
global_uvp5;sphere<detritus;;;;;;;;detritus;false;false;detritus
global_uvp5;sphere<othertocheck;;;;;;;;shape;false;false;invalid
global_uvp5;t001;;;;;;;;unknown;false;false;invalid
global_uvp5;t002;;;;;;;;unknown;false;false;invalid
global_uvp5;t003;;;;;;;;unknown;false;false;invalid
global_uvp5;t004;;;;;;;;unknown;false;false;invalid
global_uvp5;t006;;;;;;;;unknown;false;false;invalid
global_uvp5;t007;;;;;;;;unknown;false;false;invalid
global_uvp5;t010;;;;;;;;unknown;false;false;invalid
global_uvp5;t011;;;;;;;;unknown;false;false;invalid
global_uvp5;t013;;;;;;;;unknown;false;false;invalid
global_uvp5;t018;;;;;;;;unknown;false;false;invalid
global_uvp5;t019;;;;;;;;unknown;false;false;invalid
global_uvp5;tail<Appendicularia;animalia;chordata;appendicularia;;;;;appendicularia;false;false;detritus
global_uvp5;tail<Chaetognatha;animalia;chaetognatha;;;;;;chaetognatha;false;false;detritus
global_uvp5;tail<Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
global_uvp5;temp cross;;;;;;;;other;false;false;invalid
global_uvp5;tentacle<Cnidaria;animalia;cnidaria;;;;;;cnidaria;false;false;detritus
global_uvp5;tentacle<Ctenophora;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;ctenophora;;ctenophora;false;false;detritus
global_uvp5;tentacle<gelatinous;;;;;;;;other;false;false;detritus
global_uvp5;tentacle<Siphonophorae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;false;false;detritus
global_uvp5;turbid;;;;;;;;other;false;false;invalid
isiisnet;detritus;;;;;;;;detritus;false;false;detritus
isiisnet;part_Cnidaria;animalia;cnidaria;;;;;;cnidaria;false;false;detritus
isiisnet;streak;;;;;;;;other;false;false;invalid
isiisnet;vertical line;;;;;;;;shape;false;false;invalid
jedioceans;LClass_Detritus;;;;;;;;detritus;false;false;detritus
jedioceans;LClass_Detritus_dot;;;;;;;;detritus;false;false;detritus
jedioceans;LClass_Detritus_stickers;;;;;;;;detritus;false;false;detritus
jedioceans;LClass_organism_border;;;;;;;;other;false;false;detritus
jedioceans;LClass_Organism_parts_general;;;;;;;;other;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_aggregate_large;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_aggregate_medium;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_aggregate_small;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_com_large;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_com_medium;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_com_small;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.35.Marine_snow_stick;;;;;;;;marine snow;false;false;detritus
jedioceans;LClass_Pa.36.Fecal_pellets;;;;;;;;feces;false;false;detritus
jedioceans;LClass_Pa.36.Fecal_pellets_New;;;;;;;;feces;false;false;detritus
jedioceans;LClass_Pa.Other_exuviae;;;;;;;;other;false;false;detritus
jedioceans;LClass_partCrustaceo;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
jedioceans;LClass_Pa.39.Mineral;;;;;;;;mineral;false;false;inert
jedioceans;LClass_Pa.Mineral;;;;;;;;mineral;false;false;inert
jedioceans;LClass_33.Air_bubble;;;;;;;;bubble;false;false;invalid
jedioceans;LClass_doubt;;;;;;;;unknown;false;false;invalid
jedioceans;LClass_Doubts;;;;;;;;unknown;false;false;invalid
jedioceans;LClass_Doutbs;;;;;;;;unknown;false;false;invalid
jedioceans;LClass_Unfocussed;;;;;;;;bad focus;false;false;invalid
jedioceans;LClass_unknown;;;;;;;;unknown;false;false;invalid
jedioceans;LClass_Unkown;;;;;;;;unknown;false;false;invalid
jedioceans;LRaw;;;;;;;;other;false;false;invalid
planktonset1.0;artifacts;;;;;;;;artefact;false;false;invalid
planktonset1.0;artifacts_edge;;;;;;;;artefact;false;false;invalid
planktonset1.0;detritus_blob;;;;;;;;detritus;false;false;detritus
planktonset1.0;detritus_filamentous;;;;;;;;detritus;false;false;detritus
planktonset1.0;detritus_other;;;;;;;;detritus;false;false;detritus
planktonset1.0;fecal_pellet;;;;;;;;feces;false;false;detritus
planktonset1.0;hydromedusae_partial_dark;animalia;cnidaria;hydrozoa;;;;;hydrozoa;false;false;detritus
planktonset1.0;jellies_tentacles;animalia;cnidaria;;;;;;cnidaria;false;false;detritus
planktonset1.0;siphonophore_other_parts;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;false;false;detritus
planktonset1.0;siphonophore_partial;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;false;false;detritus
planktonset1.0;tunicate_partial;animalia;chordata;;;;;;chordata;false;false;detritus
planktonset1.0;unknown_blobs_and_smudges;;;;;;;;unknown;false;false;invalid
planktonset1.0;unknown_sticks;;;;;;;;unknown;false;false;invalid
planktonset1.0;unknown_unclassified;;;;;;;;unknown;false;false;invalid
planktoscope;dark<detritus;;;;;;;;detritus;false;false;detritus
planktoscope;detritus;;;;;;;;detritus;false;false;detritus
planktoscope;fecal pellets;;;;;;;;feces;false;false;detritus
planktoscope;fiber<detritus;;;;;;;;detritus;false;false;detritus
planktoscope;light<detritus;;;;;;;;detritus;false;false;detritus
planktoscope;molt;;;;;;;;molt;false;false;detritus
planktoscope;part<Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
planktoscope;part<Ctenophora;chromista;heterokontophyta;bacillariophyceae;fragilariales;fragilariaceae;ctenophora;;ctenophora;false;false;detritus
planktoscope;part<Neoceratium;chromista;myzozoa;dinophyceae;gonyaulacales;ceratiaceae;neoceratium;;neoceratium;false;false;detritus
planktoscope;sphere<detritus;;;;;;;;detritus;false;false;detritus
planktoscope;stellate hairs;;;;;;;;stellate hairs;false;false;detritus
planktoscope;tail<Appendicularia;animalia;chordata;appendicularia;;;;;appendicularia;false;false;detritus
planktoscope;cristal;;;;;;;;crystal;false;false;inert
planktoscope;fiber<plastic;;;;;;;;plastic fiber;false;false;inert
planktoscope;sand;;;;;;;;sand;false;false;inert
planktoscope;aggregates;;;;;;;;other;false;false;invalid
planktoscope;artefact;;;;;;;;artefact;false;false;invalid
planktoscope;badfocus<artefact;;;;;;;;bad focus;false;false;invalid
planktoscope;badfocus<other;;;;;;;;bad focus;false;false;invalid
planktoscope;bubble;;;;;;;;bubble;false;false;invalid
planktoscope;crumple sphere;;;;;;;;shape;false;false;invalid
planktoscope;dark<sphere;;;;;;;;shape;false;false;invalid
planktoscope;dry;;;;;;;;other;false;false;invalid
planktoscope;ghost;;;;;;;;other;false;false;invalid
planktoscope;moving;;;;;;;;moving;false;false;invalid
planktoscope;multiple<other;;;;;;;;other;false;false;invalid
planktoscope;othertocheck;;;;;;;;other;false;false;invalid
planktoscope;rods<othertocheck;;;;;;;;other;false;false;invalid
planktoscope;ushape;;;;;;;;shape;false;false;invalid
syke_ifcb_2022;Beads;;;;;;;;bead;false;false;inert
sykezooscan2024;Fibers_etc;;;;;;;;fiber;false;false;detritus
sykezooscan2024;Bubbles;;;;;;;;bubble;false;false;invalid
uvp6net;detritus;;;;;;;;detritus;false;false;detritus
uvp6net;fiber;;;;;;;;fiber;false;false;detritus
uvp6net;filament;;;;;;;;filament;false;false;detritus
uvp6net;crystal;chromista;heterokontophyta;bacillariophyceae;;;;;bacillariophyceae;false;false;inert
uvp6net;artefact;;;;;;;;artefact;false;false;invalid
uvp6net;darksphere;;;;;;;;shape;false;false;invalid
uvp6net;reflection;;;;;;;;reflection;false;false;invalid
uvp6net;t004;;;;;;;;unknown;false;false;invalid
uvp6net;t011;;;;;;;;unknown;false;false;invalid
whoi;detritus;;;;;;;;detritus;false;false;detritus
whoi;mix;;;;;;;;mix;false;false;detritus
whoi;mix_elongated;;;;;;;;mix;false;false;detritus
whoi;other_interaction;;;;;;;;other;false;false;detritus
whoi;bead;;;;;;;;bead;false;false;inert
whoi;bad;;;;;;;;other;false;false;invalid
whoi;bubble;;;;;;;;bubble;false;false;invalid
zoocamnet;detritus;;;;;;;;detritus;false;false;detritus
zoocamnet;feces;;;;;;;;feces;false;false;detritus
zoocamnet;fiber_detritus;;;;;;;;fiber;false;false;detritus
zoocamnet;light_detritus;;;;;;;;detritus;false;false;detritus
zoocamnet;medium_detritus;;;;;;;;detritus;false;false;detritus
zoocamnet;part_Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
zoocamnet;fiber_plastic;;;;;;;;plastic fiber;false;false;inert
zoocamnet;other_plastic;;;;;;;;other plastic;false;false;inert
zoocamnet;artefact;;;;;;;;artefact;false;false;invalid
zoocamnet;bubble;;;;;;;;bubble;false;false;invalid
zoocamnet;gelatinous;;;;;;;;other;false;false;invalid
zoolake;dirt;;;;;;;;dirt;false;false;inert
zoolake;unknown;;;;;;;;unknown;false;false;invalid
zooscan;detritus;;;;;;;;detritus;false;false;detritus
zooscan;fiber;;;;;;;;fiber;false;false;detritus
zooscan;part_Annelida;animalia;annelida;;;;;;annelida;false;false;detritus
zooscan;part_Cnidaria;animalia;cnidaria;;;;;;cnidaria;false;false;detritus
zooscan;part_Crustacea;animalia;arthropoda;;;;;;arthropoda;false;false;detritus
zooscan;part_Mollusca;animalia;mollusca;;;;;;mollusca;false;false;detritus
zooscan;part_Siphonophorae;animalia;cnidaria;hydrozoa;siphonophorae;;;;siphonophorae;false;false;detritus
zooscan;artefact;;;;;;;;artefact;false;false;invalid
zooscan;badfocus;;;;;;;;bad focus;false;false;invalid
zooscan;bubble;;;;;;;;bubble;false;false;invalid
